urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:temperature
2015-05-05T16:00:00.000000+0200,21.910000
2015-05-05T16:10:00.000000+0200,21.860000
2015-05-05T16:20:00.000000+0200,22.140000
2015-05-05T16:30:00.000000+0200,22.430000
2015-05-05T16:40:00.000000+0200,21.940000
2015-05-05T16:50:00.000000+0200,22.110000
2015-05-05T17:00:00.000000+0200,21.690000
2015-05-05T17:10:00.000000+0200,21.370000
2015-05-05T17:20:00.000000+0200,21.060000
2015-05-05T17:30:00.000000+0200,20.720000
2015-05-05T17:40:00.000000+0200,20.500000
2015-05-05T17:50:00.000000+0200,20.370000
2015-05-05T18:00:00.000000+0200,20.300000
2015-05-05T18:10:00.000000+0200,20.510000
2015-05-05T18:20:00.000000+0200,20.460000
2015-05-05T18:30:00.000000+0200,20.280000
2015-05-05T18:40:00.000000+0200,20.080000
2015-05-05T18:50:00.000000+0200,19.850000
2015-05-05T19:00:00.000000+0200,19.660000
2015-05-05T19:10:00.000000+0200,19.260000
2015-05-05T19:20:00.000000+0200,19.010000
2015-05-05T19:30:00.000000+0200,18.790000
2015-05-05T19:40:00.000000+0200,18.610000
2015-05-05T19:50:00.000000+0200,18.570000
2015-05-05T20:00:00.000000+0200,18.170000
2015-05-05T20:10:00.000000+0200,17.910000
2015-05-05T20:20:00.000000+0200,17.610000
2015-05-05T20:30:00.000000+0200,17.180000
2015-05-05T20:40:00.000000+0200,16.900000
2015-05-05T20:50:00.000000+0200,16.640000
2015-05-05T21:00:00.000000+0200,16.080000
2015-05-05T21:10:00.000000+0200,15.610000
2015-05-05T21:20:00.000000+0200,15.170000
2015-05-05T21:30:00.000000+0200,14.920000
2015-05-05T21:40:00.000000+0200,14.540000
2015-05-05T21:50:00.000000+0200,14.450000
2015-05-05T22:00:00.000000+0200,14.400000
2015-05-05T22:10:00.000000+0200,14.220000
2015-05-05T22:20:00.000000+0200,14.100000
2015-05-05T22:30:00.000000+0200,13.790000
2015-05-05T22:40:00.000000+0200,13.470000
2015-05-05T22:50:00.000000+0200,13.530000
2015-05-05T23:00:00.000000+0200,13.650000
2015-05-05T23:10:00.000000+0200,13.190000
2015-05-05T23:20:00.000000+0200,13.080000
2015-05-05T23:30:00.000000+0200,13.080000
2015-05-05T23:40:00.000000+0200,12.910000
2015-05-05T23:50:00.000000+0200,12.810000
2015-05-06T00:00:00.000000+0200,12.630000
2015-05-06T00:10:00.000000+0200,12.500000
2015-05-06T00:20:00.000000+0200,12.240000
2015-05-06T00:30:00.000000+0200,12.320000
2015-05-06T00:40:00.000000+0200,12.170000
2015-05-06T00:50:00.000000+0200,12.050000
2015-05-06T01:00:00.000000+0200,12.130000
2015-05-06T01:10:00.000000+0200,11.870000
2015-05-06T01:20:00.000000+0200,11.540000
2015-05-06T01:30:00.000000+0200,11.450000
2015-05-06T01:40:00.000000+0200,11.530000
2015-05-06T01:50:00.000000+0200,11.770000
2015-05-06T02:00:00.000000+0200,11.910000
2015-05-06T02:10:00.000000+0200,11.760000
2015-05-06T02:20:00.000000+0200,11.730000
2015-05-06T02:30:00.000000+0200,11.680000
2015-05-06T02:40:00.000000+0200,11.530000
2015-05-06T02:50:00.000000+0200,11.320000
2015-05-06T03:00:00.000000+0200,11.470000
2015-05-06T03:10:00.000000+0200,11.330000
2015-05-06T03:20:00.000000+0200,11.180000
2015-05-06T03:30:00.000000+0200,11.080000
2015-05-06T03:40:00.000000+0200,10.990000
2015-05-06T03:50:00.000000+0200,10.610000
2015-05-06T04:00:00.000000+0200,10.640000
2015-05-06T04:10:00.000000+0200,10.330000
2015-05-06T04:20:00.000000+0200,10.240000
2015-05-06T04:30:00.000000+0200,10.110000
2015-05-06T04:40:00.000000+0200,10.180000
2015-05-06T04:50:00.000000+0200,10.170000
2015-05-06T05:00:00.000000+0200,10.290000
2015-05-06T05:10:00.000000+0200,10.550000
2015-05-06T05:20:00.000000+0200,10.490000
2015-05-06T05:30:00.000000+0200,10.350000
2015-05-06T05:40:00.000000+0200,10.050000
2015-05-06T05:50:00.000000+0200,10.290000
2015-05-06T06:00:00.000000+0200,10.460000
2015-05-06T06:10:00.000000+0200,10.280000
2015-05-06T06:20:00.000000+0200,10.420000
2015-05-06T06:30:00.000000+0200,10.110000
2015-05-06T06:40:00.000000+0200,10.120000
2015-05-06T06:50:00.000000+0200,10.250000
2015-05-06T07:00:00.000000+0200,10.340000
2015-05-06T07:10:00.000000+0200,10.550000
2015-05-06T07:20:00.000000+0200,10.870000
2015-05-06T07:30:00.000000+0200,10.690000
2015-05-06T07:40:00.000000+0200,10.770000
2015-05-06T07:50:00.000000+0200,11.440000
2015-05-06T08:00:00.000000+0200,11.970000
2015-05-06T08:10:00.000000+0200,12.420000
2015-05-06T08:20:00.000000+0200,12.730000
2015-05-06T08:30:00.000000+0200,12.840000
2015-05-06T08:40:00.000000+0200,13.170000
2015-05-06T08:50:00.000000+0200,13.360000
2015-05-06T09:00:00.000000+0200,13.700000
2015-05-06T09:10:00.000000+0200,13.970000
2015-05-06T09:20:00.000000+0200,14.360000
2015-05-06T09:30:00.000000+0200,14.580000
2015-05-06T09:40:00.000000+0200,14.540000
2015-05-06T09:50:00.000000+0200,14.720000
2015-05-06T10:00:00.000000+0200,14.990000
2015-05-06T10:10:00.000000+0200,15.190000
2015-05-06T10:20:00.000000+0200,15.940000
2015-05-06T10:30:00.000000+0200,15.880000
2015-05-06T10:40:00.000000+0200,16.080000
2015-05-06T10:50:00.000000+0200,16.150000
2015-05-06T11:00:00.000000+0200,16.560000
2015-05-06T11:10:00.000000+0200,16.830000
2015-05-06T11:20:00.000000+0200,17.070000
2015-05-06T11:30:00.000000+0200,17.070000
2015-05-06T11:40:00.000000+0200,17.320000
2015-05-06T11:50:00.000000+0200,17.320000
2015-05-06T12:00:00.000000+0200,17.570000
2015-05-06T12:10:00.000000+0200,17.970000
2015-05-06T12:20:00.000000+0200,17.870000
2015-05-06T12:30:00.000000+0200,17.760000
2015-05-06T12:40:00.000000+0200,17.540000
2015-05-06T12:50:00.000000+0200,17.680000
2015-05-06T13:00:00.000000+0200,17.620000
2015-05-06T13:10:00.000000+0200,17.850000
2015-05-06T13:20:00.000000+0200,17.330000
2015-05-06T13:30:00.000000+0200,17.290000
2015-05-06T13:40:00.000000+0200,17.060000
2015-05-06T13:50:00.000000+0200,17.210000
2015-05-06T14:00:00.000000+0200,17.510000
2015-05-06T14:10:00.000000+0200,17.970000
2015-05-06T14:20:00.000000+0200,18.010000
2015-05-06T14:30:00.000000+0200,18.330000
2015-05-06T14:40:00.000000+0200,18.380000
2015-05-06T14:50:00.000000+0200,18.880000
2015-05-06T15:00:00.000000+0200,18.970000
2015-05-06T15:10:00.000000+0200,18.820000
2015-05-06T15:20:00.000000+0200,18.950000
2015-05-06T15:30:00.000000+0200,18.940000
2015-05-06T15:40:00.000000+0200,19.030000
2015-05-06T15:50:00.000000+0200,19.160000
2015-05-06T16:00:00.000000+0200,18.970000
2015-05-06T16:10:00.000000+0200,19.030000
2015-05-06T16:20:00.000000+0200,19.120000
2015-05-06T16:30:00.000000+0200,19.480000
2015-05-06T16:40:00.000000+0200,19.370000
2015-05-06T16:50:00.000000+0200,19.050000
2015-05-06T17:00:00.000000+0200,18.840000
2015-05-06T17:10:00.000000+0200,19.000000
2015-05-06T17:20:00.000000+0200,18.840000
2015-05-06T17:30:00.000000+0200,18.750000
2015-05-06T17:40:00.000000+0200,18.660000
2015-05-06T17:50:00.000000+0200,18.560000
2015-05-06T18:00:00.000000+0200,18.660000
2015-05-06T18:10:00.000000+0200,18.810000
2015-05-06T18:20:00.000000+0200,19.230000
2015-05-06T18:30:00.000000+0200,19.140000
2015-05-06T18:40:00.000000+0200,18.800000
2015-05-06T18:50:00.000000+0200,18.500000
2015-05-06T19:00:00.000000+0200,18.300000
2015-05-06T19:10:00.000000+0200,18.170000
2015-05-06T19:20:00.000000+0200,18.070000
2015-05-06T19:30:00.000000+0200,17.920000
2015-05-06T19:40:00.000000+0200,17.650000
2015-05-06T19:50:00.000000+0200,17.310000
2015-05-06T20:00:00.000000+0200,16.990000
2015-05-06T20:10:00.000000+0200,16.820000
2015-05-06T20:20:00.000000+0200,16.670000
2015-05-06T20:30:00.000000+0200,16.190000
2015-05-06T20:40:00.000000+0200,16.030000
2015-05-06T20:50:00.000000+0200,16.060000
2015-05-06T21:00:00.000000+0200,15.620000
2015-05-06T21:10:00.000000+0200,15.460000
2015-05-06T21:20:00.000000+0200,15.440000
2015-05-06T21:30:00.000000+0200,15.390000
2015-05-06T21:40:00.000000+0200,15.140000
2015-05-06T21:50:00.000000+0200,14.850000
2015-05-06T22:00:00.000000+0200,14.640000
2015-05-06T22:10:00.000000+0200,14.570000
2015-05-06T22:20:00.000000+0200,14.560000
2015-05-06T22:30:00.000000+0200,14.570000
2015-05-06T22:40:00.000000+0200,14.560000
2015-05-06T22:50:00.000000+0200,14.320000
2015-05-06T23:00:00.000000+0200,14.450000
2015-05-06T23:10:00.000000+0200,14.490000
2015-05-06T23:20:00.000000+0200,14.560000
2015-05-06T23:30:00.000000+0200,14.530000
2015-05-06T23:40:00.000000+0200,14.510000
2015-05-06T23:50:00.000000+0200,14.160000
2015-05-07T00:00:00.000000+0200,14.240000
2015-05-07T00:10:00.000000+0200,14.320000
2015-05-07T00:20:00.000000+0200,14.350000
2015-05-07T00:30:00.000000+0200,14.490000
2015-05-07T00:40:00.000000+0200,14.560000
2015-05-07T00:50:00.000000+0200,14.460000
2015-05-07T01:00:00.000000+0200,14.370000
2015-05-07T01:10:00.000000+0200,14.390000
2015-05-07T01:20:00.000000+0200,14.130000
2015-05-07T01:30:00.000000+0200,13.610000
2015-05-07T01:40:00.000000+0200,13.520000
2015-05-07T01:50:00.000000+0200,13.660000
2015-05-07T02:00:00.000000+0200,13.770000
2015-05-07T02:10:00.000000+0200,13.850000
2015-05-07T02:20:00.000000+0200,13.700000
2015-05-07T02:30:00.000000+0200,13.450000
2015-05-07T02:40:00.000000+0200,13.490000
2015-05-07T02:50:00.000000+0200,13.560000
2015-05-07T03:00:00.000000+0200,13.290000
2015-05-07T03:10:00.000000+0200,13.190000
2015-05-07T03:20:00.000000+0200,13.320000
2015-05-07T03:30:00.000000+0200,13.320000
2015-05-07T03:40:00.000000+0200,13.320000
2015-05-07T03:50:00.000000+0200,13.140000
2015-05-07T04:00:00.000000+0200,13.090000
2015-05-07T04:10:00.000000+0200,13.140000
2015-05-07T04:20:00.000000+0200,13.130000
2015-05-07T04:30:00.000000+0200,13.020000
2015-05-07T04:40:00.000000+0200,13.120000
2015-05-07T04:50:00.000000+0200,13.180000
2015-05-07T05:00:00.000000+0200,13.240000
2015-05-07T05:10:00.000000+0200,13.170000
2015-05-07T05:20:00.000000+0200,13.110000
2015-05-07T05:30:00.000000+0200,13.120000
2015-05-07T05:40:00.000000+0200,13.150000
2015-05-07T05:50:00.000000+0200,13.030000
2015-05-07T06:00:00.000000+0200,13.010000
2015-05-07T06:10:00.000000+0200,13.000000
2015-05-07T06:20:00.000000+0200,12.930000
2015-05-07T06:30:00.000000+0200,13.070000
2015-05-07T06:40:00.000000+0200,13.070000
2015-05-07T06:50:00.000000+0200,13.040000
2015-05-07T07:00:00.000000+0200,13.020000
2015-05-07T07:10:00.000000+0200,12.980000
2015-05-07T07:20:00.000000+0200,13.050000
2015-05-07T07:30:00.000000+0200,13.080000
2015-05-07T07:40:00.000000+0200,13.080000
2015-05-07T07:50:00.000000+0200,13.210000
2015-05-07T08:00:00.000000+0200,13.410000
2015-05-07T08:10:00.000000+0200,13.480000
2015-05-07T08:20:00.000000+0200,13.410000
2015-05-07T08:30:00.000000+0200,13.430000
2015-05-07T08:40:00.000000+0200,13.490000
2015-05-07T08:50:00.000000+0200,13.470000
2015-05-07T09:00:00.000000+0200,13.620000
2015-05-07T09:10:00.000000+0200,13.820000
2015-05-07T09:20:00.000000+0200,13.810000
2015-05-07T09:30:00.000000+0200,13.680000
2015-05-07T09:40:00.000000+0200,13.620000
2015-05-07T09:50:00.000000+0200,13.470000
2015-05-07T10:00:00.000000+0200,13.430000
2015-05-07T10:10:00.000000+0200,13.460000
2015-05-07T10:20:00.000000+0200,13.530000
2015-05-07T10:30:00.000000+0200,13.460000
2015-05-07T10:40:00.000000+0200,13.420000
2015-05-07T10:50:00.000000+0200,13.400000
2015-05-07T11:00:00.000000+0200,13.460000
2015-05-07T11:10:00.000000+0200,13.420000
2015-05-07T11:20:00.000000+0200,13.270000
2015-05-07T11:30:00.000000+0200,13.360000
2015-05-07T11:40:00.000000+0200,13.420000
2015-05-07T11:50:00.000000+0200,13.410000
2015-05-07T12:00:00.000000+0200,13.550000
2015-05-07T12:10:00.000000+0200,13.580000
2015-05-07T12:20:00.000000+0200,13.520000
2015-05-07T12:30:00.000000+0200,13.410000
2015-05-07T12:40:00.000000+0200,13.450000
2015-05-07T12:50:00.000000+0200,13.560000
2015-05-07T13:00:00.000000+0200,13.710000
2015-05-07T13:10:00.000000+0200,13.770000
2015-05-07T13:20:00.000000+0200,13.690000
